START	END
1007804487	1007804559
1007804561	1007804570
1007804572	1007804575
1007804577	1007804591
1007804593	1007804649
1007804651	1007804679
1007804681	1007804699
1007804701	1007804929
1007804931	1007804988
1007804990	1007805030
1007805032	1007805074
1007805076	1007805092
1007805094	1007805099
1007805101	1007805400
1007805402	1007805722
1007805724	1007805726
1007805728	1007805730
1007805732	1007805735
1007805737	1007805737
1007805739	1007805741
1007805744	1007805745
1007805747	1007805749
1007805752	1007805753
1007805755	1007805756
1007805758	1007805777
1007805779	1007805795
1007805798	1007805799
1007805801	1007805803
1007805806	1007805806
1007805809	1007805817
1007805819	1007805823
1007805825	1007805829
1007805831	1007805834
1007805836	1007805839
1007805841	1007805842
1007805844	1007805848
1007805850	1007805860
1007805862	1007805896
1007805898	1007805899
1007805901	1007806214
1007806216	1007806228
1007806230	1007806234
1007806236	1007806238
1007806240	1007806247
1007806249	1007806259
1007806262	1007806270
1007806272	1007806280
1007806282	1007806282
1007806285	1007807375
1007807377	1007807616
1007807618	1007807958
1007807960	1007808046
1007808048	1007808477
1007808479	1007808512
1007808514	1007808780
1007808782	1007808788
1007808790	1007808792
1007808794	1007808800
1007808802	1007808815
1007808817	1007808852
1007808854	1007808866
1007808868	1007808870
1007808872	1007809024
1007809026	1007809288
1007809290	1007809291
1007809293	1007809293
1007809295	1007809302
1007809304	1007809323
1007809325	1007809327
1007809329	1007809331
1007809333	1007809333
1007809335	1007809339
1007809343	1007809347
1007809349	1007809356
1007809360	1007809553
1007809555	1007809578
1007809580	1007809948
1007809950	1007810832
1007810834	1007810901
1007810903	1007811047
1007811049	1007811331
1007811335	1007811342
1007811344	1007811354
1007811356	1007811361
1007811363	1007811363
1007811365	1007811368
1007811370	1007811370
1007811372	1007811373
1007811375	1007811378
1007811380	1007811380
1007811382	1007811386
1007811390	1007811398
1007811400	1007811417
1007811419	1007811420
1007811422	1007811430
1007811432	1007811630
1007811632	1007811864
1007811866	1007811867
1007811869	1007816255
1007816257	1007816897
1007816899	1007818559
1007818561	1007820785
1007820787	1007828392
1007828394	1007836948
1007836950	1007836951
1007836953	1007836974
1007836976	1007845637
1007845639	1007845641
1007845643	1007845649
1007845651	1007845657
1007845659	1007845661
1007845663	1007845753
1007845755	1007845761
1007845763	1007845772
1007845774	1007845775
1007845777	1007845778
1007845780	1007845821
1007845823	1007845893
1007845895	1007845897
1007845900	1007845951
1007845953	1007846021
1007846023	1007846037
1007846039	1007846045
1007846047	1007846049
1007846051	1007846053
1007846055	1007846059
1007846061	1007846069
1007846071	1007846073
1007846075	1007846085
1007846087	1007846097
1007846099	1007846113
1007846115	1007846117
1007846119	1007846129
1007846131	1007846149
1007846151	1007846161
1007846163	1007846165
1007846168	1007846205
1007846207	1007846273
1007846276	1007846405
1007846407	1007846413
1007846415	1007846429
1007846431	1007846445
1007846447	1007846473
1007846475	1007846569
1007846571	1007846673
1007846675	1007846925
1007846927	1007847005
1007847007	1007847009
1007847011	1007847181
1007847183	1007847989
1007847991	1007848196
1007848198	1007848200
1007848202	1007848364
1007848366	1007848456
1007848458	1007848581
1007848583	1007848600
1007848602	1007848629
1007848631	1007849219
1007849221	1007849427
1007849429	1007850184
1007850204	1007850433
1007850452	1007854091
1007854093	1007854095
1007854097	1007854108
1007854110	1007854149
1007854151	1007854157
1007854159	1007854176
1007854178	1007854179
1007854181	1007854182
1007854184	1007854194
1007854196	1007854205
1007854207	1007854216
1007854218	1007855625
1007855627	1007855669
1007855671	1007855745
1007855747	1007855849
1007855851	1007855853
1007855855	1007860313
1007860315	1007860817
1007860819	1007862283
1007862285	1007862286
1007862288	1007862291
1007862294	1007862303
1007862305	1007862401
1007862403	1007862405
1007862407	1007862409
1007862411	1007862425
1007862427	1007862432
1007862434	1007862441
1007862443	1007862469
1007862471	1007865473
1007865475	1007865477
1007865479	1007865501
1007865503	1007865521
1007865523	1007865533
1007865535	1007865629
1007865631	1007865649
1007865651	1007865733
1007865735	1007865741
1007865743	1007865753
1007865755	1007866312
1007866314	1007866897
1007866899	1007867297
1007867299	1007869157
1007869159	1007872616
1007872618	1007874311
1007874313	1007874337
1007874339	1007874341
1007874343	1007874353
1007874355	1007874372
1007874374	1007874509
1007874511	1007874617
1007874619	1007874685
1007874687	1007874825
1007874827	1007874837
1007874839	1007874841
1007874843	1007874853
1007874855	1007874869
1007874871	1007874893
1007874895	1007874909
1007874911	1007874913
1007874915	1007874925
1007874927	1007874937
1007874939	1007874945
1007874947	1007874953
1007874955	1007874965
1007874967	1007874969
1007874971	1007874993
1007874995	1007875001
1007875003	1007875061
1007875063	1007875063
1007875065	1007875066
1007875069	1007875073
1007875075	1007875853
1007875855	1007875873
1007875875	1007875877
1007875879	1007875881
1007875883	1007875885
1007875887	1007875893
1007875895	1007875897
1007875899	1007875901
1007875903	1007875905
1007875907	1007875909
1007875911	1007875913
1007875915	1007875925
1007875927	1007875929
1007875931	1007875933
1007875935	1007875957
1007875959	1007875961
1007875963	1007876109
1007876111	1007876125
1007876127	1007876165
1007876167	1007878160
1007878162	1007878205
1007878207	1007879022
1007879024	1007886882
1007886884	1007894562
1007894581	1007894581
1007894589	1007894589
1007894591	1007896020
1007896022	1007896250
1007896252	1007897348
1007897350	1007897611
1007897613	1007897809
1007897811	1007897983
1007897985	1007898169
1007898171	1007898314
1007898316	1007898479
1007898481	1007898493
1007898495	1007898524
1007898526	1007898567
1007898569	1007898588
1007898590	1007902214
1007902216	1007902493
1007902495	1007916902
1007916904	1007919082
1007919084	1007922229
1007922231	1007923219
1007923221	1007928223
1007928225	1007928498
1007928500	1007941441
1007941443	1007958419
1007958421	1007960548
1007960550	1007963165
1007963167	1007963858
1007963860	1007964372
1007964374	1007966058
1007966060	1007968850
1007968852	1007968946
1007968948	1007975684
1007975686	1007976492
1007976494	1007977078
1007977080	1007977739
1007977741	1007979046
1007979048	1007980427
1007980429	1007985097
1007985099	1008002348
1008002350	1008003828
1008003830	1008038475
1008038477	1008041997
1008041999	1008042017
1008042019	1008042041
1008042043	1008042264
1008042266	1008042277
1008042279	1008042281
1008042283	1008042533
1008042535	1008042549
1008042551	1008043145
1008043147	1008043161
1008043163	1008043449
1008043451	1008044602
1008044604	1008044653
1008044655	1008045105
1008045107	1008045117
1008045119	1008045121
1008045123	1008045133
1008045135	1008045137
1008045139	1008045141
1008045143	1008045165
1008045167	1008045173
1008045175	1008045177
1008045179	1008045325
1008045327	1008045357
1008045359	1008045369
1008045371	1008045372
1008045374	1008045381
1008045383	1008045393
1008045395	1008045829
1008045831	1008045833
1008045835	1008046081
1008046083	1008046089
1008046091	1008046093
1008046095	1008046097
1008046099	1008046101
1008046103	1008046105
1008046107	1008046109
1008046111	1008046113
1008046115	1008046117
1008046119	1008046121
1008046123	1008046125
1008046127	1008046133
1008046135	1008046141
1008046143	1008046145
1008046147	1008046149
1008046151	1008046161
1008046163	1008046165
1008046167	1008046177
1008046179	1008046181
1008046183	1008046185
1008046187	1008046189
1008046191	1008046193
1008046195	1008046197
1008046199	1008046205
1008046207	1008046209
1008046211	1008046213
1008046215	1008046217
1008046219	1008046221
1008046223	1008046229
1008046231	1008046233
1008046235	1008046237
1008046239	1008046241
1008046243	1008046245
1008046247	1008046253
1008046255	1008046269
1008046271	1008046277
1008046279	1008046281
1008046283	1008046285
1008046287	1008046289
1008046291	1008046301
1008046303	1008046305
1008046307	1008046309
1008046311	1008046333
1008046335	1008046345
1008046347	1008046425
1008046427	1008046593
1008046595	1008046597
1008046599	1008046601
1008046603	1008046605
1008046607	1008046625
1008046627	1008046629
1008046631	1008046785
1008046787	1008046841
1008046843	1008047198
1008047200	1008047209
1008047211	1008047233
1008047235	1008047321
1008047323	1008047701
1008047703	1008047705
1008047707	1008047721
1008047723	1008047729
1008047731	1008047733
1008047735	1008047737
1008047739	1008047789
1008047791	1008049157
1008049159	1008049169
1008049171	1008049173
1008049175	1008049177
1008049179	1008049409
1008049411	1008049529
1008049531	1008049665
1008049667	1008049669
1008049671	1008049673
1008049675	1008049685
1008049687	1008049945
1008049947	1008049961
1008049963	1008049981
1008049983	1008049985
1008049987	1008050213
1008050215	1008050221
1008050223	1008050281
1008050283	1008054017
1008054019	1008054049
1008054051	1008058619
1008058621	1008062020
1008062022	1008062033
1008062116	1008062469
1008062471	1008062476
1008062478	1008062498
1008062500	1008062512
1008062514	1008062627
1008062629	1008062641
1008062643	1008062754
1008062756	1008062913
1008062915	1008062929
1008062931	1008062943
1008062945	1008062948
1008062950	1008062950
1008062952	1008062960
1008062962	1008062963
1008062965	1008062966
1008062969	1008063489
1008063491	1008063491
1008063493	1008063494
1008063505	1008063506
1008063509	1008063510
1008063512	1008063555
1008063557	1008063558
1008063560	1008063562
1008063564	1008063564
1008063566	1008063585
1008063587	1008063589
1008063591	1008063598
1008063600	1008063622
1008063625	1008063713
1008063715	1008064385
1008064391	1008064391
1008064393	1008064393
1008064400	1008064400
1008064413	1008064413
1008064415	1008064415
1008064419	1008064419
1008064422	1008064422
1008064424	1008064424
1008064426	1008064426
1008064428	1008064433
1008064435	1008064435
1008064437	1008064441
1008064443	1008064460
1008064462	1008065033
1008065035	1008065345
1008065389	1008065873
1008065875	1008069597
1008069599	1008071151
1008071153	1008071884
1008071886	1008074253
1008074255	1008074257
1008074259	1008074425
1008074427	1008074505
1008074507	1008074513
1008074515	1008075395
1008075397	1008075402
